message,label
"您好，您中華電信帳號欠費8,600元，系統將停話處理，請您速撥客服或轉帳補繳，避免門號列入黑名單。",1
阿公～我是阿智啦，我手機壞掉，現在用別人的手機聯絡你，我被抓去警察局了，需要交保1萬才能離開，你可以幫我先匯錢嗎？,1
伯伯您好，現在有特惠活動！只要購買我們的磁氣按摩墊，就能有效改善膝蓋、腰痛、失眠等症狀，限時優惠只要39800元！,1
這裡是國稅局，您的戶頭被通報異常，可能被人冒名開發票逃漏稅，請攜帶存摺、身分證與印章到指定地點配合調查，否則依法偵辦,1
"您好，您符合「新手媽媽補助」資格，只要填寫資料並綁定帳戶，就能領取6,000元現金補助，點此領取👉https://taipower.bill-fix.com",1
我們是專業親子攝影團隊，目前針對6歲以下孩子提供免費寫真服務，只需預付保留金5000元即可安排拍攝時段～,1
"親愛的媽咪您好，我們平台誠徵在家打字、簡單點擊任務，日領$2,000～$5,000！需先繳交保證金$5,000以確認真實身份。",1
老婆我手機壞了現在人在外面臨檢，需要你幫我先轉2萬元給朋友周轉一下，等我晚上回家再說，這是我臨時用的帳號。,1
"恭喜您獲得媽媽醫療補助資格，補助金額高達12,000元，只需匯入1,200元驗證身份，補助款將即日入帳。",1
媽咪妳好，您被選中獲得「免費試用高級嬰兒揹巾」資格，只需付運費$19999元即可宅配送達，快來填單領取吧！,1
您好，我們是【Garena 客服】，您的帳號因異常儲值紀錄將被凍結，請立即購買 MyCard 點數並提供序號以驗證身分，否則帳號將永久停用！,1
"恭喜您獲得【蝦皮百萬回饋】首獎！請您至超商購買1,000元點數卡並提供序號以確認身份，即可領取現金回饋$88,888！",1
【LINE官方抽獎通知】恭喜中獎Switch主機，請於10分鐘內回傳指定超商點數序號以領獎，逾時視同放棄！,1
嗨！我是Youtuber阿宏～你有參加我們抽獎活動喔！你抽中iPhone手機啦！請先用LINE聯絡小編並購買5000元點數驗證資格💡,1
欸我手機不方便打字，你可以幫我去買一下點數卡嗎？我有急用，回頭馬上轉給你，我現在在外面不能行動QQ,1
"我們是【天堂M代儲官方】，本週限時代儲8折優惠，請先購買2,000元MyCard點數並提供卡號及密碼完成充值～",1
"您好，您有一件國際包裹尚未繳納稅金，請儘速透過7-11購買點數卡$1,000元完成補繳，逾期包裹將退運！",1
寶貝我最近手機被鎖，需要你幫我買一下點數，我等等賣掉它就可以解鎖帳號了～拜託幫我一次好嗎🥺,1
"您好，您在IG上參加的團購操作錯誤，目前需您先支付錯誤金額的點數卡$1,000元，待系統核對後立刻退款，請儘速回覆序號！",1
"🔥【限時優惠】正宗苗栗老梅乾一斤只要$3999！全家宅配到府～
👉數量不多，先私訊＋LINE搶購
📌先匯款保留，晚了就沒了喔！",1
"👜【正品COACH小包出清】百貨公司撤櫃品，低至3折！
🎯網友小婷分享使用照，信任度UP
📩私訊小編＋LINE付款保留",1
"📱【二手iPhone 16超便宜】只要$9,000！
⚠️限量一台，快私訊搶購
🔗提供帳號匯款，標榜當天寄出",1
"🎮【Switch 2 OLED版限量現貨】$4,500免運帶回家！
🧾附發票、保固
📩LINE下單付款即可安排出貨",1
親愛的市民朋友，因選務支出增加，市長辦公室急需臨時資金周轉，請您先行匯款至以下帳號，待選後會一併回報，謝謝您的支持！,1
【阿肥區長】您好，我是阿肥區長，選舉將近資金緊張，急需週轉，請您幫忙匯款支持，帳號是543，感謝您的幫助！,1
您好，我是里長沃德，最近選舉活動資金不足，請幫忙匯款至指定帳戶，這對我們推動社區發展很重要，感激不盡！,1
【大肥議員】您好，因疫情影響選舉募款困難，請您先幫忙匯款支援，稍後會有專人說明後續事宜，感謝您的體諒！,1
大家好，我是您認識的區長沃德，近期需週轉一筆現金作為選舉經費，請匯款到XXX帳戶，感謝您的理解與支持！,1
您好，我是沃德區長，因疫情影響導致選舉活動經費不足，急需一筆流動資金週轉，請您先匯款新台幣2萬元至以下帳戶，完成後會有專人與您聯絡說明後續補助細節，感謝您的支持與配合,1
市長辦公室因應選舉準備，現正緊急調度經費，您先匯款3萬元至指定帳戶，我們會提供相關收據並安排專人回訪，保障您的權益，請盡速處理以免影響活動進度。,1
我是○○議員，近期選舉資金遭遇困難，急需您的協助提供週轉金，匯款後請回覆交易明細，以便後續核銷，所有款項均會用於服務地方民眾，懇請您體諒並支持。,1
這裡是○○區長辦公室，近期選舉將至，需先行支付廣告宣傳費用，請您匯款新台幣1萬元至指定帳戶，稍後會給予正式發票及感謝狀，感謝您的支持與合作。,1
您好，我是您區的議員○○，因選舉支出龐大，需先籌措部分資金支應活動，請您先匯款至下方帳號，款項會全數用於選舉相關支出，請您放心。,1
市長辦公室緊急通知，因資料遭駭客入侵，需臨時調度資金處理危機，請您先行匯款協助解決安全問題，匯款後請保持電話暢通，專人將會為您詳細說明。,1
我是您社區的里長○○，選舉資金有部分缺口，若您願意協助，請先匯款指定帳號，款項會由我們公開管理，並於選舉後公開帳目，感謝您對社區的支持與付出！,1
您好，我是你剛認識的好友，這個投資網站很穩定，每週都能賺取穩定收益，現在入金4000元，就能開始賺錢，你趕快來申請帳號，先繳交保證金，開始賺錢吧！,1
兄弟，這投資平台超安全，都是大公司背書，你只要先付保證金，就能每天看到收益增加，錢很快就能回本，別猶豫了，快點加入！,1
嗨！你看這個投資專案，每周都有分紅，我都已經入金了，現金流超棒，你快申請帳號，繳保證金後，等我帶你賺錢！,1
投資網站新手優惠來了，只要交保證金，就能享受高額獲利保障，週週有收益，錢滾錢很快，別錯過了，趕快註冊！,1
最近這平台超熱門，很多人都賺到錢了，你要不要跟我一起試試？先交保證金，網站會幫你操作，賺錢真的很簡單，現在不開始更待何時！,1
哈囉！最近我們投資的平台收益非常穩定，每週都能看到回報，現在新用戶有特別優惠，只要入金4000元作為保證金，就能享受每日分紅，投資零風險保本，等你一起加入，一起賺錢！,1
你好，剛剛聊得很愉快！我跟你說，這個虛擬貨幣投資網站有內線消息，能穩賺不賠。只要先交保證金，不用擔心安全問題，平台都是大公司監管，我已經賺了不少錢，你趕快註冊，別錯過！,1
最近疫情讓很多人收入減少，我這邊有個投資管道，風險極低，每月固定分紅。你只需要先入金保證金，之後我會教你怎麼操作，這是讓錢滾錢的好機會，真的很適合你這種剛起步的朋友！,1
我們這個平台的收益方式非常簡單，入金4000元保證金後，系統自動幫你投資各大幣種，每週收益穩定增長，現在推薦你加入還能拿到額外獎金，早點加入賺得多！,1
你放心，這個網站是我親自操作過的，現在每週穩定出金，我們組織也很大，有專人24小時客服。先交保證金後，你就能開始獲利，錢很快就能看到入帳，真的很可靠！,1
投資的事不用怕，我會帶你一步一步操作。這平台是合法登記的，現在新會員有保證金優惠方案，入金4000元保證金就能享受所有服務，系統自動分紅，讓你輕鬆賺錢，現在就來吧！,1
聽我說，現在入金保證金是唯一風險，但有內部團隊操作，收益率非常高。平台每週有收益結算，且可以隨時提領，很多朋友都賺了，別再猶豫了，先交保證金，後面我幫你操作。,1
你放心，這是我親身經歷過的投資管道，現在只要入金保證金，平台會派人代操，幫你操作投資標的，每週都能看到收益報表，讓你安心，先試試看吧！,1
這個網站有專業操盤團隊，入金保證金後會幫你做資產配置，讓你的錢穩定成長，現在加入還有入會優惠，別錯過這次賺錢機會，趕快申請帳號，我幫你辦理。,1
我知道你剛開始接觸投資會有疑慮，但這個平台是真實可靠的，先交保證金後，系統會自動為你做投資配置，收益會自動顯示，你會看到每天的賺錢數字，讓你放心賺錢，趕緊加入,1
大家好，我是XXX投資理財老師，最近發現一個穩定獲利的平台，只要入金5000元就能開始操作，這是我親自驗證過的系統，收益每天都能查到，我帶你一起賺錢，放心跟著做！,1
同學們，最近市場波動大，但我帶你操作的這個平台收益非常穩定，零風險保本，你只要先交保證金4000元，接下來我會教你投資技巧，穩賺不賠，趕快跟我進場！,1
各位投資新手不要怕！我是你的理財老師，我帶你加入這個專業團隊，入金3000元作為保證金後，平台會自動幫你配置資產，穩定獲利，我會在群裡每天分享操作心得，別錯過！,1
親愛的朋友們，我是XXX老師，近期我合作的投資平台表現超好，每週都有分紅，入金門檻低，只要4000元保證金就能開始，風險極低，跟著我操作，你絕對不會後悔！,1
我在理財圈有多年經驗，這次帶大家進入一個可靠的假投資網站，只要入金就能享有高額回報，我會全程陪伴指導，手把手教你如何穩定賺錢，趕快私訊我了解詳情！,1
投資要趁早，我是理財老師沃德，帶你進入一個高收益平台，入金保證金4000元即可開始，每天都能看到收益，這是我多年投資經驗推薦的好機會，別猶豫，現在加入賺更多！,1
大家好，我是投資老師，最近發現這個平台有內線消息，投資回報率高達30%月利，只要先交保證金4000元，平台會幫你自動投資，我會在群組提供操作策略，穩賺無虞！,1
新手投資不用怕，我是XXX老師，帶你認識最新的理財神器，入金4000元後我會教你操作，這平台有專業團隊管理，讓你的資金滾動成長，跟我一起賺錢吧！,1
理財不難，只要有好的老師帶路。我是XXX，帶你加入一個虛擬貨幣投資平台，入金保證金4000元開始，系統自動分紅，每天都有收益報表，跟著我操作，財富快速增值！,1
投資理財很簡單，我是XXX老師，最近發現一個平台，每週穩定分紅，入金保證金低至4000元，零風險保本，我會教你如何操作與提領，現在入場正是時候！,1
嗨，朋友！這是最新虛擬幣投資平台，只要入金1000美元，30天內保證翻倍獲利，沒風險還能隨時提領，我已經入金了，想一起賺錢嗎？快來找我！,1
【限時優惠】我們的虛擬貨幣交易系統搭配AI智能操盤，保證每日穩定收益5%，新會員入金享8%額外獎勵，趕快加入，錯過後悔！,1
投資虛擬幣別再猶豫！只要入金500美元，系統會自動幫你分配最熱門幣種，收益安全又快速，現在加入還有專屬理財顧問全程陪伴指導！,1
虛擬幣投資最穩定的平台，月利最高可達50%，全網口碑保證，還能每天提領收益，不用擔心虧損！只需入金3000元，即可開啟財富自由之路！,1
大家好，我是XXX老師，帶你加入一個全新虛擬貨幣平台，只要入金保證金2000元，就能享受每日自動分紅，輕鬆賺錢不費力，有問題我全天線上教學！,1
最新內部消息！我們平台即將推出全新幣種，入金1000美元享受專屬優惠，平台穩定運行兩年，絕無風險，跟著我一起賺錢，保證不後悔,1
朋友，這是我最近投資的虛擬貨幣項目，入金越多收益越高，推薦你先入金500美元試水溫，收益透明可查，錯過就是損失！,1
虛擬幣投資就是要趁早！我們的智能交易系統已幫助上千人賺大錢，入金1000元即可開始，隨時可提領，沒風險，保證賺錢！,1
你還在猶豫嗎？現在入金3000元參與我們平台的虛擬幣挖礦計劃，每天自動派息，收益穩定，錯過今天，明天可能就沒有這麼好機會了！,1
快加入我們的虛擬貨幣投資計劃，入金保證金只要1000美元，即享受每日分紅，平台安全可靠，24小時客服支持，讓你投資零風險！,1
我們已經入侵你的電腦並錄下你看私密影片的畫面，如果不想讓這些影片曝光給你的家人和朋友，請在48小時內匯款比特幣0.5 BTC至指定錢包，否則影片將公開。,1
你的手機已被植入木馬，所有通訊錄和私密照片都已被備份，若不想被公布於網路，請立即支付1000美元贖金至以下比特幣地址。,1
我們已取得你電腦的全部資料，包括敏感文件和密碼，現在要求你支付500美元贖金，否則我們將向你的所有聯絡人發送這些資料。,1
警告！你的裝置已被遠程控制，內含隱藏鏡頭錄像。若想避免醜聞曝光，請在24小時內支付0.3 BTC，逾期不候。,1
我們監控了你的網路行為，擁有你帳號和密碼，若不想帳號被封鎖並且私密訊息曝光，請立即支付300美元比特幣。,1
您的電腦被勒索軟體加密，所有檔案無法開啟，若需解鎖，請支付400美元比特幣，支付後將提供解鎖工具。,1
我們發現你瀏覽了不當網站，並已錄製證據，若不支付500美元贖金，我們將將這些資訊寄給你的親友和公司主管。,1
你的電子郵件帳戶已被入侵，我們掌握你的敏感聊天紀錄，若不支付0.2 BTC，將公開所有對話內容。,1
注意！我們已破解你所有社交媒體帳號密碼，若不想看到帳號被盜用發出不當訊息，請立即支付贖金。,1
我們已安裝間諜軟體監控你手機，並錄製私人對話，若想刪除資料，請在48小時內匯款比特幣0.4 BTC，逾期公開無誤。,1
【系統警告】您的手機已被病毒感染，所有資料面臨刪除風險！請立即點擊此連結下載官方防毒軟體，避免資料遺失！,1
警告！發現手機有惡意軟體正在竊取您的個人資訊，請立即聯繫客服或下載安全工具以保護您的帳號安全。,1
您的手機被檢測出嚴重病毒，可能導致系統崩潰和資料損失，請立即掃描並修復，點擊以下網址下載防護程式。,1
系統提示：您的手機已感染木馬病毒，正在傳送您的通訊錄和簡訊，請點擊連結進行病毒清除，否則資料將被洩露。,1
警告！檢測到手機有惡意應用，可能導致資金被盜，請立即安裝我們的安全防護程式避免損失。,1
您的手機安全受威脅，病毒正在竊取隱私資料，點擊此處獲取免費安全掃描並修復手機系統。,1
系統提醒：手機中存在間諜軟體，可能監控您的行蹤和通話內容，請立即點擊連結下載專業防毒軟體。,1
您的手機感染勒索軟體，部分資料已被加密，若要恢復請先下載防毒程式並付款贖金。,1
警告！手機偵測到惡意程式，已造成系統異常，建議立即下載安全工具避免損失重要資料，請點擊以下連結。,1
您的手機已中毒，所有應用程式有被遠端操控的危險，請馬上掃描並刪除可疑軟體，點此下載。,1
您好，感謝您應徵家庭代工，請先支付材料費3000元，並將提款卡、存摺寄至指定超商，以便確認入職資格。,1
您好！收到您的求職申請，請先繳交材料費並寄出提款卡及存摺，我們收到資料後會安排代工項目給您。,1
您好，代工材料已準備好，請先繳交材料費並寄送提款卡、存摺，完成後會盡快通知您工作細節。,1
感謝您的應徵，材料費需先繳納，請您將提款卡、存摺以店到店寄出，收到資料即進行審核。,1
您好，代工工作需要您提供提款卡與存摺，用於代付材料費用，請儘快寄出以確保資格。,1
您好！請先繳交材料費，並寄提款卡、存摺至指定超商，入職手續完成後即開始安排工作。,1
代工項目即將開始，請先支付材料費並寄提款卡、存摺，收到資料後即可安排工序。,1
代工材料費需先支付，請寄提款卡與存摺至指定超商，確認後開始代工工作。,1
"【衛生福利部】親愛的民眾，您已符合本期政府紓困補助資格，請點擊連結填寫個人資料並上傳身份證照片，以便核發補助款。
網址：www.gov-help123.com",1
"【衛福部通知】您符合防疫補助金申請，請於24小時內點擊以下連結完成資料驗證，避免資格失效。
網址：apply.subsidy2025.net",1
"【防疫補助申請】親愛的市民，請至以下網址輸入銀行帳戶與身分證明資料，即可獲得補助金。
網址：healthaid-info.com",1
"【緊急通知】您有一筆防疫補助款待領取，請點擊連結上傳身份證照片及手機驗證碼以完成申請。
網址：www.covid19-aid.net",1
"【政府補助】衛福部提醒您，請立即進入專屬申請頁面，完成銀行帳號及個人資料填寫，以領取補助金。
網址：welfare-grant2025.com",1
"【衛福部通知】您已被選中獲得疫情期間特別補助金，請點擊下方連結完成個資及認證資料提交。
網址：covid-relief-apply.net",1
"【重要訊息】為加速補助金發放，請於本日內透過連結完成身分驗證及銀行帳戶登記。
網址：health-subsidy2025.com",1
"【防疫專案補助】請即刻點擊以下連結，提交身份證與銀行帳號資訊，補助金將盡速入帳。
網址：www.subsidyapply-health.net",1
"【衛生福利部】您有待領取補助金，請依指示上傳身分證正反面及手機驗證碼。
網址：gov-subsidy2025.org",1
"【限時特惠】20年老店驚爆出清，原價6999元小米手機，現只要1999元，免運費，貨到付款！數量有限，速搶！
網址：www.cheap-phone-sale.club",1
"【小米手機超低價】疫情特賣，1999元包郵到家，7天鑑賞期，不滿意包退，僅限貨到付款！
網址：www.xiaomi-clearance.net",1
"【手機老店清倉】20年品牌直營，疫情停業特賣，小米手機1999元限量供應，付款方式僅貨到付款。
網址：www.phone1999sale.com",1
"【超商貨到付款】小米手機1999元特價，先拍下先得，無中介費，7天無理由退貨，數量有限！
網址：www.dealnow-xiaomi.club",1
"【手機清貨專案】疫情影響，20年老店倒閉清倉，小米手機只賣1999元，貨到付款，拆箱驗貨。
網址：www.sale-phone-limited.com",1
"【超殺折扣】iPhone全系列現貨，疫情清倉特賣，價格直降50%，只要1999元起！限時貨到付款，保證正品，錯過不再！
網址：www.iphonedeal-clearance.club",1
"【官方直營清倉】20年手機老店因疫情停業，iPhone新品低價出清，最低1999元起，僅支持超商貨到付款，數量有限，快搶！
網址：www.iphonesale2025.com",1
"【貨到付款】iPhone最新款限時促銷，疫情期間特惠價1999元，免運費，7天鑑賞期，支持拆箱驗貨，立即下單！
網址：www.buyiphonecheap.net",1
"【超商取貨】疫情影響手機行業，iPhone全面清倉，最低1999元，貨到付款，拆封滿意可立即付款，不滿意可退貨！
網址：www.iphonestoreclearance.com",1
「您好，我是健保署台北分署專員，系統顯示您身分遭人冒用申請非法補助，目前涉及詐領健保款。此案已移送地檢署調查，請您先匯出5萬元作為保證金，以證明您清白。」,1
「這裡是台北地方法院，您名下電話帳號涉及跨國電信詐騙集團，檢察官要求凍結資金調查。為了保障您帳戶安全，請立即前往臨櫃轉帳至安全帳戶！」,1
「我們是財政部稽核組，您過去的報稅資料有異常，恐涉重大逃漏稅，需繳交10萬元保證金以暫緩司法程序。請您即刻匯款至指定帳戶配合調查。」,1
「您好，我是警政署刑事局李警官，您的身份資料已被人盜用涉及洗錢案。為查明您是否清白，請配合監管帳戶作業，先匯10萬元以清查資金來源。」,1
「這裡是台電催收專線，您於新北市有長期欠費，金額累積達8萬元，因資料異常已轉司法程序。建議您主動聯繫調查官清查，不然將凍結帳戶並限制出境。」,1
「您好，我們是中華電信法務部，查到您曾開設手機門號供他人犯罪使用，恐涉電信詐欺。現需保全您帳戶資金，請即匯保證金以暫緩強制執行。」,1
「我是內政部調查局黃股長，您涉嫌身份被冒用辦理虛假護照，現列為司法監控對象。若非本人操作，請配合金融清查作業並匯入6萬元帳戶做臨時保管。」,1
「這裡是衛福部通知，您上週填寫補助資料時疑似被假冒。經轉介警政單位調查，請先配合辦理帳戶安全控管，不然將凍結所有銀行帳戶資金。」,1
「您是台北地檢署列管名單之一，因您名下帳戶疑涉販毒金流，檢察官命您三小時內臨櫃轉帳15萬元做監管程序，否則將拘提到案！」,1
「您好，這裡是監察院高檢署特別調查組，我們掌握到您身分資料涉及洗錢案主謀，目前查緝中。為避免誤抓誤判，您需先配合匯款做初步篩查調查。」,1
"【中華郵政提醒】您有一筆自國外寄送之包裹（單號：#TWX92738）因地址錯誤導致配送失敗，並產生 NT$1,258 關稅，請點選下方連結完成補繳以重新安排配送。
👉 tw-postal-checks.cc",1
"📨 親愛的顧客您好，您的國際包裹（海關代碼#C3YT72）需補交通關稅金 NT$2,340，請於24小時內完成繳費以免包裹退回國外。
💳 付款連結：tw-customs-clearance.pw",1
"【中華郵政提醒】📦 您的快遞需補交【關稅+檢疫費用】共 NT$1,990。系統將於 2 小時內自動銷毀未付款包裹，點擊連結補繳：
🔗 post-logistic-pay.com",1
"【您有1筆未領國際包裹】海關通知：關稅未繳 NT$1,578，包裹將被扣關處分。若要繼續配送，請立即補費：globaltrack-tw.info",1
"⚠️【重要通知】您來自韓國的包裹因未繳清進口稅金 NT$3,120 已被海關暫扣，請盡速於今日內完成付款。🔗 tw-duty-clearance.org",1
"📮【郵政提醒】您的包裹編號#ZK90276 目前等待支付進口處理費 NT$1,420。未繳費者將視同放棄領取。付款連結：postcharge-check.tw",1
"📢 包裹投遞異常通知：因系統偵測您尚未完成配送稅金補繳作業（金額NT$1,880），請24小時內完成以保障權益：
👉 track-confirm.net",1
"📦「寄送通知」您有一筆海外訂單到達台灣海關，但尚欠處理費與稅金共 NT$2,799。為避免退運，請至以下連結確認支付：
🔗 delivery-info-tw.org",1
"📩 [國際包裹通關系統] 您的 DHL 快遞遭延誤，原因：稅務補繳待處理。請於3小時內繳清稅金NT$2,350避免銷毀。
🔗 查看詳情：dhl-taiwanservice.link",1
【行政院提醒】您符合第五波防疫急難補助資格，請於今日內完成登錄：https://gov-help2025.org,1
"【衛福部補助通知】防疫津貼 NT$18,000 入帳需補件，請立即至系統補上銀行帳號與身分證正反面：https://mohaid.tw/1234",1
【台灣防疫中心】疫情擴散期間啟動緊急發放「個人紓困救助金」，請於48小時內完成註冊：tw-covidpay.com,1
"【健保署公告】您因疫情隔離滿7日，可申請慰問補貼金$12,000元，請至網站申辦：https://covid-support.health.g0v.tw",1
"【2025防疫津貼】因政府行政疏失，您尚有一筆$10,000未領補貼，請立即登錄領取：https://gov-urgent.com.tw",1
【防疫補助金提醒】目前仍未確認您帳號，補助恐將作廢，請即刻完成認證：https://taiwan-covid-support.net,1
【台灣紓困基金會】補助入帳失敗，請重新輸入帳戶資料及上傳存摺封面：https://reliefmoney.org.tw,1
【衛福部緊急通知】因疫情蔓延，啟動追加防疫現金補助，請點選下方網址完成申請：https://epidemic-aid.mohw.org,1
【中華郵政通知】您申請的補助金轉帳遭拒，請回傳正確之金融卡與帳戶照片：https://post-aid.tw,1
【防疫補助申請】您符合「家庭防疫補助資格」，請使用街口支付連結進行領款驗證：https://pay-covidlink.com,1
媽，我手機弄丟了，這是朋友的LINE，幫我轉個帳，等下我打給妳講清楚。先幫我轉2萬到這個帳戶：中國信託822-1234XXXXXX，拜託！,1
哥，我手機壞了，這是我臨時號碼。剛抽中股票配股，但帳戶裡金額不足，急需先補差額，這是證券公司臨時帳戶：700-1234567XXX，幫我一下！,1
姐，我在日本，公司股票抽籤中獎但沒錢繳款，台灣的證券戶也不能用，我有請朋友先給你帳號，你幫我匯一下，急！,1
爸，我現在人在外地臨時出差，手機和卡都鎖住了，急需用錢，這是財務助理的帳號，請你先匯3萬給我應急，晚點再回報。,1
表妹，我在外地被臨檢，警察說我證件有問題，現在需要保證金2萬才能放人。你幫我匯到這個帳號，回家再給你！,1
你是我姨的女兒對吧？我是你堂哥，之前吃過一次飯你應該記得～我手機號碼換了，現在急需用錢繳學費，可以借我1萬嗎？過幾天就還你！,1
弟，我今天在香港開戶有問題，現在卡被凍結，要臨時繳交罰金，我朋友先提供這個帳號：台新812-9876XXXXXX，麻煩轉2萬先救急！,1
阿姨，我是小豪啦！手機換了，這是我新LINE。我股票賺錢了但還差一點保證金，要你幫我先轉2萬，明天還你！,1
表哥，我這邊卡被鎖了，公司急叫我去交資料處理，但要先繳保證金。你先幫我繳這筆錢，我晚上過去拿給你，真的很急！,1
爸，我的帳戶遭到凍結，警察說我資料被盜用了，我現在只能用朋友的戶頭處理一些事，先幫我匯款到 004-0000123456789，等一下我打給你。,1
【限時秒殺】二手Dyson吸塵器，保固內、九成新、功能正常，2500元便宜出清！無保留，私聊匯款先得。,1
幫朋友轉售：嬰兒推車+汽座組合價 1900 元，原價破萬，這價錢撿到賺到！只接受先轉帳，避免放鳥。,1
"【限時出售】Switch OLED＋原廠手把＋3款熱門遊戲 只要$4800！
搬家清倉特賣！誠可小議～私訊詳談 ✅
📩 加我Messenger聊 👉",1
"📦【清倉價】全新 Dyson 吹風機只要$3500
限最後3台，快來搶！
💬 臉書留言＋1，我私訊你",1
"您好，您訂購的「陶瓷保溫杯」已於今日出貨，物流編號：78654321，預計三日內抵達，請留意簡訊通知。
（蝦皮購物提醒）",0
台新銀行通知：本月信用卡帳單已產生，繳款截止日為 5/28，請至網銀或行動銀行 App 查詢詳細資訊。,0
嗨～我們是兔寶寶童裝團購社團！這週五晚上9點開團唷～新品是夏季親子裝，記得準時來搶！,0
您好，我是上次在「寵物用品二手社團」與您聯繫的賣家，狗狗推車目前還有，您方便本週末來新店面交嗎？,0
您的博客來訂單 #3847261 已完成付款，預計 3-5 個工作天送達。如需修改地址，請登入會員中心操作。,0
📦 您的 momo 購物網訂單已完成配送，感謝您的購買，若滿意服務請幫我們按五星評價！,0
哈囉，我們是上週三看電影時認識的 Kevin～你有 IG 嗎？我們可以再約出來吃飯唷 😄,0
中華電信通知：您本月帳單金額為 NT$879，繳費期限為 5/30，請至超商、App 或網銀繳納，謝謝！,0
📚 大家好～6月的讀書會書單出爐囉！這次我們一起讀《被討厭的勇氣》，6/15 晚上線上見 😊,0
您好，這邊是台北富邦銀行，感謝您申辦信用卡，本行已收到您的資料，後續會由專人與您聯絡確認身分。,0
🏡 租屋小提醒：5/25（六）下午會有水塔清洗，當日中午12點到下午5點會暫停供水，請提早儲水喔！,0
"親愛的顧客您好：我們已收到您申請的退貨包裹，退款將於三日內完成，請留意銀行帳戶入帳情形。
（Yahoo 購物中心）",0
📢 課程通知：明天的 Python 程式基礎班改為線上授課，連結已寄至您的信箱，請於 19:00 前點選加入。,0
您好，我是週日來看沙發的黃小姐，沙發坐起來很舒服，我這週五可安排人自取，可以嗎？,0
午餐訂購提醒：今天中午有便當團，請 11:30 前填寫訂單表單，謝謝大家配合～,0
 Apple 維修通知：您的 iPhone 維修進度為「已完成」，請攜帶身分證與維修單至台北信義門市取機。,0
郵局通知：您有一件包裹因地址不詳而無法投遞，請攜帶身分證於三日內至所轄郵局領取。,0
哈囉，我是之前在展場認識的 Amber！你的攝影作品真的很棒，有 IG 或網站可以追蹤嗎？,0
台灣大車隊感謝您搭乘本次行程，回饋乘車金 NT$20，請至 App 領取，下次搭車折抵。,0
您的全家超商店到店包裹已到貨：取貨編號【F8653】，請於 5/25 前至門市完成取件，謝謝。,0
劉小姐您好，這裡是國泰世華銀行客戶服務中心，提醒您本月的信用卡帳單已出，請至官網或APP查閱。若有疑問歡迎洽詢客服專線。,0
親愛的市民您好，台北市政府提醒您，目前仍可申請「青年安心成家貸款」方案，請至市府官網查詢詳情或撥打1999專線洽詢。,0
您好，這裡是宅配通客服中心，您的包裹已於今日中午投遞失敗，將於明日再次配送。如需改期請撥客服專線：0800-XXX-XXX。,0
 中信銀行提醒您：目前已有「彈性還款」方案，適合自由接案與創業者，歡迎至官網了解更多或親洽分行辦理。,0
"主旨：貸款申請進度通知
劉小姐您好，感謝您申請本行貸款方案，目前已進入第二階段審核，無需任何費用，若有進一步進度將以簡訊及Email通知。",0
我們是知名品牌社群行銷公司，誠徵短期社群操作助理，須基本電腦操作能力，可遠端工作。請至104投遞履歷，謝謝！,0
"家庭主婦創業說明會
經濟部推出「家用創業貸款」與電商培訓課程，適合居家照顧者參加，請至 gov.tw 創業專區報名。",0
"【銀行通知】
您好，我們已收到您反映之誤扣問題，處理進度可於銀行APP查詢。若需協助，請撥打本行客服專線：0800-XXX-XXX。",0
"【104職缺通知】您好，您關注的「行政助理」職缺已有新職缺上架，薪資 33,000 元起，歡迎至 104 立即應徵",0
台灣證券交易所提醒：投資前請認明合法券商與交易平台，勿聽信來路不明LINE群或陌生訊息以免受騙。,0
 國發會理財教育平台提醒：網路上號稱「保證獲利」、「穩賺不賠」的投資計畫多為詐騙，請勿輕信！,0
【兼職資訊】勞動部青年職涯發展中心提供各類實體與遠距兼職機會，時薪、工作內容公開透明，詳見官方網站。,0
【誠品人會員】您好，您已獲得5月專屬生日優惠券，憑此簡訊至全台誠品書店享95折優惠，有效期限至 5/31 止。,0
 momo 購物網提醒您：您訂購的商品（訂單編號：202505211234）已出貨，預計明日送達，請保持電話暢通,0
"【兆豐銀行通知】您的信用卡帳單已出帳，總金額為 NT$5,430，繳款截止日為 2025/05/25，請於期限前繳納以免產生利息。",0
 LINE 官方提醒：近期有詐騙集團假冒 LINE 工作人員進行個資詐取，請勿點選不明連結或提供帳號密碼。,0
【聯邦銀行】小額信貸專案，年利率最低 2.88%，貸款額度最高 30 萬元，限聯邦卡友申請，詳情請洽官網或分行。,0
【yes123求職網】您投遞的「門市人員」職缺，企業已閱讀履歷，請保持手機暢通，以利後續面試聯繫。,0
【郵局通知】包裹追蹤編號：902234X5678，預計5/22送達，如您不在家將另行安排投遞，謝謝您的耐心等候。,0
台北市就業服務處最新職缺：倉儲助理、門市店員、計時工讀等，歡迎至官網查詢與投遞履歷。,0
金管會公告：近期出現冒用合法金融機構名義進行貸款詐騙，請勿提供個資與信用卡資訊給來路不明者。,0
國家圖書館提醒：您預約的《人工智慧概論》書籍已到館，請於3日內至借書櫃檯領取，逾期將自動取消預約。,0
 Hami書城會員限定：本週五起至週日，指定電子書全館7折起，輸入折扣碼「MAYREAD」再享95折！,0
