message,label
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://4lf8x4asc319yo.tw/verify 本通知僅發送一次，請勿忽略。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://1xlikakcv.tw/verify 請盡快處理，以免影響權益。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://64l6017x4g1sru.info/verify 這是系統自動發送，請勿直接回覆。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://45drrsuygroi.info/verify 補繳逾期將收取手續費。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://vyl022a75pn9y.info/verify 本通知僅發送一次，請勿忽略。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://x04kichohgo6ts3.net/verify 處理不及將影響您的信用紀錄。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://l60er2nhkrym.com/verify 補繳逾期將收取手續費。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://o6ds5etjo0ep.info/verify 我們將於48小時內移交調查單位處理。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://i5p1159yivew.info/verify 這是系統自動發送，請勿直接回覆。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://45vmfrv1nsd.info/verify 如有疑問請聯絡線上客服。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://ddv5sc7bklzuekb.net/verify 補繳逾期將收取手續費。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://cvz20gde8hw.info/verify 我們將於48小時內移交調查單位處理。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://6lnu6due5hz3.net/verify 我們將於48小時內移交調查單位處理。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://wmf60tj53we2s6.tw/verify 補繳逾期將收取手續費。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://qx1njppynoo4ri.info/verify 我們將保留法律追訴權。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://ggri0smr.info/verify 這是系統自動發送，請勿直接回覆。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://p17wol15bsuull.tw/verify 如有疑問請聯絡線上客服。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://p4vygl5h.info/verify 處理不及將影響您的信用紀錄。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://6d0ptl6v0osp2.info/verify 若已處理請忽略此訊息。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://rp54f54kc30c.tw/verify 如有疑問請聯絡線上客服。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://y8ofv59i1osvek.info/verify 請盡快處理，以免影響權益。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://9e0zev11.info/verify 本通知僅發送一次，請勿忽略。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://18elymyqg6i591.com/verify 請盡快處理，以免影響權益。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://z3xsktxps38b7.info/verify 我們將保留法律追訴權。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://ec8ldzmw.info/verify 我們將保留法律追訴權。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://jhg8v8zdctszm.info/verify 若已處理請忽略此訊息。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://0pkuobhk6x.com/verify 我們將於48小時內移交調查單位處理。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://b6lpavdl4k099j7.com/verify 如有疑問請聯絡線上客服。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://noz8xpji.com/verify 我們將於48小時內移交調查單位處理。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://de942tgcimh.info/verify 這是系統自動發送，請勿直接回覆。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://7tdxuwv9zt7qv17.net/verify 我們將保留法律追訴權。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://ioi596cqr4b.tw/verify 本通知僅發送一次，請勿忽略。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://f6r1yfx4zuo72qd.tw/verify 請盡快處理，以免影響權益。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://rbktcog9ez.info/verify 這是系統自動發送，請勿直接回覆。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://zlw8gu49wf.com/verify 請盡快處理，以免影響權益。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://z735ilf5.info/verify 這是系統自動發送，請勿直接回覆。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://ip527pavcx.com/verify 本通知僅發送一次，請勿忽略。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://981i92s4ktikfk.tw/verify 我們將保留法律追訴權。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://0n5y1airsy.info/verify 補繳逾期將收取手續費。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://m9yzmsnx1.net/verify 若已處理請忽略此訊息。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://9aqk6gcd8me1z.com/verify 本通知僅發送一次，請勿忽略。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://pdfsekzfjepl.net/verify 這是系統自動發送，請勿直接回覆。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://mckxufry22tex1z.com/verify 如有疑問請聯絡線上客服。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://457wp55ofzk2ns.tw/verify 本通知僅發送一次，請勿忽略。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://mxo9pj5mvgtx.info/verify 請盡快處理，以免影響權益。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://fwi7l07hm.com/verify 處理不及將影響您的信用紀錄。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://fu5556cy.net/verify 處理不及將影響您的信用紀錄。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://kle470hilj.tw/verify 我們將保留法律追訴權。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://0t0hkggq6h.tw/verify 處理不及將影響您的信用紀錄。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://sqobjjr96c8qn2.com/verify 如有疑問請聯絡線上客服。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://mfhox0mo7wylzl.com/verify 我們將保留法律追訴權。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://k7p9uwyh31dy90.com/verify 我們將保留法律追訴權。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://lw0k0r4sgg3286.info/verify 本通知僅發送一次，請勿忽略。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://3fj0j4atzrkxlq.com/verify,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://cmqudddbmky4.com/verify 若已處理請忽略此訊息。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://47zccqqxkacuxn7.com/verify 如有疑問請聯絡線上客服。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://875ilu2tfvw.tw/verify 本通知僅發送一次，請勿忽略。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://7jo5mvv3.info/verify 本通知僅發送一次，請勿忽略。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://zg1vkz7nu9v.net/verify 處理不及將影響您的信用紀錄。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://jm1g23g3hv28z.info/verify 處理不及將影響您的信用紀錄。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://g7vbkhcu4s6.tw/verify 處理不及將影響您的信用紀錄。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://8h67p07ln4w74.net/verify 我們將保留法律追訴權。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://dkhcfmegb4x1n7v.com/verify 若已處理請忽略此訊息。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://duzjo8tzgzgpnfn.info/verify,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://q0dfamfimi.info/verify 本通知僅發送一次，請勿忽略。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://gr5beedxw3g6de.net/verify 請盡快處理，以免影響權益。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://3cdoke363930rm5.tw/verify 請盡快處理，以免影響權益。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://lw8khcd80zs4.info/verify 如有疑問請聯絡線上客服。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://ke2sm2wlra80k.tw/verify 請盡快處理，以免影響權益。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://bsnma4joy1d.net/verify 這是系統自動發送，請勿直接回覆。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://yl6eadv8ey.tw/verify 我們將於48小時內移交調查單位處理。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://f66quzrpzj9v3.info/verify 補繳逾期將收取手續費。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://86bcpu7ih157grp.net/verify 我們將保留法律追訴權。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://utdo2nlc1bnvl.info/verify 補繳逾期將收取手續費。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://g3ykt18nq4s.com/verify 請盡快處理，以免影響權益。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://3zf0ymvexepab.info/verify 補繳逾期將收取手續費。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://mkuhwyw2b.com/verify 處理不及將影響您的信用紀錄。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://dd4cv7e1ty3f.net/verify 補繳逾期將收取手續費。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://12dg6cma0fj8pgo.com/verify 若已處理請忽略此訊息。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://5xuz1n8f5wdtnr1.com/verify 我們將保留法律追訴權。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://dvcaw6uuiw.net/verify 我們將保留法律追訴權。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://uhzy02ry.net/verify 我們將於48小時內移交調查單位處理。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://zia2845yqcau.com/verify 若已處理請忽略此訊息。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://dvc80jmjj1.info/verify 本通知僅發送一次，請勿忽略。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://8icvhu4y65nrz.info/verify,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://tocx69o5mvcu.tw/verify 若已處理請忽略此訊息。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://pk96viyyez1.com/verify 這是系統自動發送，請勿直接回覆。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://ww1llhg10ay.tw/verify 我們將保留法律追訴權。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://eo0zjg6d.net/verify 本通知僅發送一次，請勿忽略。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://as5xwl20t7xlel.tw/verify 本通知僅發送一次，請勿忽略。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://0bk08l6xl.net/verify 這是系統自動發送，請勿直接回覆。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://4frx9ktptx9vhp1.info/verify 如有疑問請聯絡線上客服。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://unqc73dmikzc4.info/verify 處理不及將影響您的信用紀錄。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://6wxz0n6trh1vr.net/verify 如有疑問請聯絡線上客服。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://4pcitev52n4sasv.info/verify 本通知僅發送一次，請勿忽略。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://q55w0jus.com/verify 若已處理請忽略此訊息。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://j45yctoo0nrp78.info/verify 請盡快處理，以免影響權益。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://2lvgmw92z5yo.net/verify 如有疑問請聯絡線上客服。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://uz3o5b0262xjrf.net/verify 我們將保留法律追訴權。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://vf618yo6gdap.info/verify 這是系統自動發送，請勿直接回覆。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://g758pzz9p4sr.com/verify 補繳逾期將收取手續費。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://t458mcoyaevc5.net/verify 本通知僅發送一次，請勿忽略。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://f3w22zh8qulsiu.tw/verify 如有疑問請聯絡線上客服。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://sq4gr36edb6k.tw/verify 請盡快處理，以免影響權益。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://sdu3kagjl.com/verify 若已處理請忽略此訊息。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://btm47xfbk4.com/verify 本通知僅發送一次，請勿忽略。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://r1ou7hyfgc.tw/verify 我們將於48小時內移交調查單位處理。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://2sqv0dxkc450.tw/verify 補繳逾期將收取手續費。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://u7a4td7xerr.info/verify 我們將於48小時內移交調查單位處理。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://dsofx9wlybxaco7.info/verify 我們將保留法律追訴權。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://uxixdwmxs7cnl9.tw/verify 我們將於48小時內移交調查單位處理。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://mg8oyigw0kmfbtw.net/verify 若已處理請忽略此訊息。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://p3tbc1f4euc7.info/verify 若已處理請忽略此訊息。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://ihmx8x65lbr04.info/verify 我們將保留法律追訴權。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://a73d26l7ex5g95.com/verify 本通知僅發送一次，請勿忽略。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://7qmlakxfyh2h.net/verify 本通知僅發送一次，請勿忽略。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://q1ke3cqb6q.net/verify 本通知僅發送一次，請勿忽略。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://0xpex2l7bc9.info/verify 本通知僅發送一次，請勿忽略。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://hxo9pptwy803l8n.tw/verify 這是系統自動發送，請勿直接回覆。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://6rhn2da4abo.info/verify 我們將保留法律追訴權。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://yezrxdcf984a.net/verify 我們將保留法律追訴權。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://q93p054yni.tw/verify 本通知僅發送一次，請勿忽略。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://mtogiovq1bs.info/verify 處理不及將影響您的信用紀錄。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://d742v6yr.net/verify 本通知僅發送一次，請勿忽略。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://z9xckfuzy8c2449.info/verify,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://lzto289b56.net/verify,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://5kro8afo19d.info/verify 如有疑問請聯絡線上客服。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://krzns9v41ewz6a.tw/verify 處理不及將影響您的信用紀錄。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://gdbwpei70icwit.com/verify 如有疑問請聯絡線上客服。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://mdj6kiu9q2cch0h.net/verify 請盡快處理，以免影響權益。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://03jmem6iz.info/verify 若已處理請忽略此訊息。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://fpozfyxe.com/verify 我們將保留法律追訴權。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://jvbivev3ij7.tw/verify 補繳逾期將收取手續費。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://bzldfvok.info/verify 若已處理請忽略此訊息。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://bnhkgfd0onh.tw/verify 我們將保留法律追訴權。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://10xiruh03vf.com/verify 這是系統自動發送，請勿直接回覆。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://r8yochggpkwlx.net/verify 如有疑問請聯絡線上客服。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://eir97e76ruq8btd.net/verify 補繳逾期將收取手續費。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://amkzx8k6.net/verify 本通知僅發送一次，請勿忽略。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://liukffomc2.tw/verify 這是系統自動發送，請勿直接回覆。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://9o1ga59i356q8f.com/verify 補繳逾期將收取手續費。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://w941zg5yw5oxyk.tw/verify 請盡快處理，以免影響權益。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://x51mtqs4elhx1v.com/verify 我們將於48小時內移交調查單位處理。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://sunibqpb4clj.tw/verify,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://8iksp4a412pts.info/verify 我們將保留法律追訴權。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://dqc9go8rkdx.tw/verify 本通知僅發送一次，請勿忽略。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://uakqehksobwue.info/verify 我們將於48小時內移交調查單位處理。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://mkq5jr59.com/verify 這是系統自動發送，請勿直接回覆。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://cs6yz9d9jyl.com/verify,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://t238myjcjkjb.com/verify 處理不及將影響您的信用紀錄。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://iyrwgttdoa.tw/verify 如有疑問請聯絡線上客服。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://mf70ceg2l.com/verify,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://fgl7pkuymg.info/verify 請盡快處理，以免影響權益。,1
